pCongFixed	cloudyNode	cloudRadius	rainVolDiscCar	rainVolDiscBus	lanes4Bus	Result
0.9	7	5	0.9	0.6	1	71.4166666667
0.9	7	5	0.9	0.9	0	195.083333333
0.9	7	5	0.9	0.9	1	71.4166666667
0.9	7	10	0	0	0	195.083333333
0.9	7	10	0	0	1	71.4166666667
0.9	7	10	0	0.3	0	195.083333333
0.9	7	10	0	0.3	1	71.4166666667
0.9	7	10	0	0.6	0	195.083333333
0.9	7	10	0	0.6	1	71.4166666667
0.9	7	10	0	0.9	0	195.083333333
0.9	7	10	0	0.9	1	71.4166666667
0.9	7	10	0.3	0	0	195.083333333
0.9	7	10	0.3	0	1	71.4166666667
0.9	7	10	0.3	0.3	0	195.083333333
0.9	7	10	0.3	0.3	1	71.4166666667
0.9	7	10	0.3	0.6	0	195.083333333
0.9	7	10	0.3	0.6	1	71.4166666667
0.9	7	10	0.3	0.9	0	195.083333333
0.9	7	10	0.3	0.9	1	71.4166666667
0.9	7	10	0.6	0	0	195.083333333
0.9	7	10	0.6	0	1	71.4166666667
0.9	7	10	0.6	0.3	0	195.083333333
0.9	7	10	0.6	0.3	1	71.4166666667
0.9	7	10	0.6	0.6	0	195.083333333
0.9	7	10	0.6	0.6	1	71.4166666667
0.9	7	10	0.6	0.9	0	195.083333333
0.9	7	10	0.6	0.9	1	71.4166666667
0.9	7	10	0.9	0	0	195.083333333
0.9	7	10	0.9	0	1	71.4166666667
0.9	7	10	0.9	0.3	0	195.083333333
0.9	7	10	0.9	0.3	1	71.4166666667
0.9	7	10	0.9	0.6	0	195.083333333
0.9	7	10	0.9	0.6	1	71.4166666667
0.9	7	10	0.9	0.9	0	195.083333333
0.9	7	10	0.9	0.9	1	71.4166666667
0.9	7	15	0	0	0	195.083333333
0.9	7	15	0	0	1	71.4166666667
0.9	7	15	0	0.3	0	195.083333333
0.9	7	15	0	0.3	1	71.4166666667
0.9	7	15	0	0.6	0	195.083333333
0.9	7	15	0	0.6	1	71.4166666667
0.9	7	15	0	0.9	0	195.083333333
0.9	7	15	0	0.9	1	71.4166666667
0.9	7	15	0.3	0	0	195.083333333
0.9	7	15	0.3	0	1	71.4166666667
0.9	7	15	0.3	0.3	0	195.083333333
0.9	7	15	0.3	0.3	1	71.4166666667
0.9	7	15	0.3	0.6	0	195.083333333
0.9	7	15	0.3	0.6	1	71.4166666667
0.9	7	15	0.3	0.9	0	195.083333333
0.9	7	15	0.3	0.9	1	71.4166666667
0.9	7	15	0.6	0	0	195.083333333
0.9	7	15	0.6	0	1	71.4166666667
0.9	7	15	0.6	0.3	0	195.083333333
0.9	7	15	0.6	0.3	1	71.4166666667
0.9	7	15	0.6	0.6	0	195.083333333
0.9	7	15	0.6	0.6	1	71.4166666667
0.9	7	15	0.6	0.9	0	195.083333333
0.9	7	15	0.6	0.9	1	71.4166666667
0.9	7	15	0.9	0	0	195.083333333
0.9	7	15	0.9	0	1	71.4166666667
0.9	7	15	0.9	0.3	0	195.083333333
0.9	7	15	0.9	0.3	1	71.4166666667
0.9	7	15	0.9	0.6	0	195.083333333
0.9	7	15	0.9	0.6	1	71.4166666667
0.9	7	15	0.9	0.9	0	195.083333333
0.9	7	15	0.9	0.9	1	71.4166666667
0.9	7	20	0	0	0	195.083333333
0.9	7	20	0	0	1	86.4166666667
0.9	7	20	0	0.3	0	195.083333333
0.9	7	20	0	0.3	1	86.4166666667
0.9	7	20	0	0.6	0	195.083333333
0.9	7	20	0	0.6	1	76.4166666667
0.9	7	20	0	0.9	0	195.083333333
0.9	7	20	0	0.9	1	72.25
0.9	7	20	0.3	0	0	195.083333333
0.9	7	20	0.3	0	1	86.4166666667
0.9	7	20	0.3	0.3	0	195.083333333
0.9	7	20	0.3	0.3	1	86.4166666667
0.9	7	20	0.3	0.6	0	195.083333333
0.9	7	20	0.3	0.6	1	76.4166666667
0.9	7	20	0.3	0.9	0	195.083333333
0.9	7	20	0.3	0.9	1	72.25
0.9	7	20	0.6	0	0	195.083333333
0.9	7	20	0.6	0	1	86.4166666667
0.9	7	20	0.6	0.3	0	195.083333333
0.9	7	20	0.6	0.3	1	86.4166666667
0.9	7	20	0.6	0.6	0	195.083333333
0.9	7	20	0.6	0.6	1	76.4166666667
0.9	7	20	0.6	0.9	0	195.083333333
0.9	7	20	0.6	0.9	1	72.25
0.9	7	20	0.9	0	0	195.083333333
0.9	7	20	0.9	0	1	86.4166666667
0.9	7	20	0.9	0.3	0	195.083333333
0.9	7	20	0.9	0.3	1	86.4166666667
0.9	7	20	0.9	0.6	0	195.083333333
0.9	7	20	0.9	0.6	1	76.4166666667
0.9	7	20	0.9	0.9	0	195.083333333
0.9	7	20	0.9	0.9	1	72.25
0.9	7	25	0	0	0	195.083333333
0.9	7	25	0	0	1	90.1666666667
0.9	7	25	0	0.3	0	195.083333333
0.9	7	25	0	0.3	1	90.1666666667
0.9	7	25	0	0.6	0	195.083333333
0.9	7	25	0	0.6	1	85.1666666667
0.9	7	25	0	0.9	0	195.083333333
0.9	7	25	0	0.9	1	74.3333333333
0.9	7	25	0.3	0	0	195.083333333
0.9	7	25	0.3	0	1	90.1666666667
0.9	7	25	0.3	0.3	0	195.083333333
0.9	7	25	0.3	0.3	1	90.1666666667
0.9	7	25	0.3	0.6	0	195.083333333
0.9	7	25	0.3	0.6	1	85.1666666667
0.9	7	25	0.3	0.9	0	195.083333333
0.9	7	25	0.3	0.9	1	74.3333333333
0.9	7	25	0.6	0	0	195.083333333
0.9	7	25	0.6	0	1	90.1666666667
0.9	7	25	0.6	0.3	0	195.083333333
0.9	7	25	0.6	0.3	1	90.1666666667
0.9	7	25	0.6	0.6	0	195.083333333
0.9	7	25	0.6	0.6	1	85.1666666667
0.9	7	25	0.6	0.9	0	195.083333333
0.9	7	25	0.6	0.9	1	74.3333333333
0.9	7	25	0.9	0	0	195.083333333
0.9	7	25	0.9	0	1	90.1666666667
0.9	7	25	0.9	0.3	0	195.083333333
0.9	7	25	0.9	0.3	1	90.1666666667
0.9	7	25	0.9	0.6	0	195.083333333
0.9	7	25	0.9	0.6	1	85.1666666667
0.9	7	25	0.9	0.9	0	195.083333333
0.9	7	25	0.9	0.9	1	74.3333333333
0.9	7	30	0	0	0	195.083333333
0.9	7	30	0	0	1	180.25
0.9	7	30	0	0.3	0	195.083333333
0.9	7	30	0	0.3	1	125.166666667
0.9	7	30	0	0.6	0	195.083333333
0.9	7	30	0	0.6	1	93.9166666667
0.9	7	30	0	0.9	0	195.083333333
0.9	7	30	0	0.9	1	75.1666666667
0.9	7	30	0.3	0	0	195.083333333
0.9	7	30	0.3	0	1	180.25
0.9	7	30	0.3	0.3	0	195.083333333
0.9	7	30	0.3	0.3	1	125.166666667
0.9	7	30	0.3	0.6	0	195.083333333
0.9	7	30	0.3	0.6	1	93.9166666667
0.9	7	30	0.3	0.9	0	195.083333333
0.9	7	30	0.3	0.9	1	75.1666666667
0.9	7	30	0.6	0	0	195.083333333
0.9	7	30	0.6	0	1	180.25
0.9	7	30	0.6	0.3	0	195.083333333
0.9	7	30	0.6	0.3	1	125.166666667
0.9	7	30	0.6	0.6	0	195.083333333
0.9	7	30	0.6	0.6	1	93.9166666667
0.9	7	30	0.6	0.9	0	195.083333333
0.9	7	30	0.6	0.9	1	75.1666666667
0.9	7	30	0.9	0	0	195.083333333
0.9	7	30	0.9	0	1	180.25
0.9	7	30	0.9	0.3	0	195.083333333
0.9	7	30	0.9	0.3	1	125.166666667
0.9	7	30	0.9	0.6	0	195.083333333
0.9	7	30	0.9	0.6	1	93.9166666667
0.9	7	30	0.9	0.9	0	195.083333333
0.9	7	30	0.9	0.9	1	75.1666666667
0.9	8	5	0	0	0	195.083333333
0.9	8	5	0	0	1	71.4166666667
0.9	8	5	0	0.3	0	195.083333333
0.9	8	5	0	0.3	1	71.4166666667
0.9	8	5	0	0.6	0	195.083333333
0.9	8	5	0	0.6	1	71.4166666667
0.9	8	5	0	0.9	0	195.083333333
0.9	8	5	0	0.9	1	71.4166666667
0.9	8	5	0.3	0	0	195.083333333
0.9	8	5	0.3	0	1	71.4166666667
0.9	8	5	0.3	0.3	0	195.083333333
0.9	8	5	0.3	0.3	1	71.4166666667
0.9	8	5	0.3	0.6	0	195.083333333
0.9	8	5	0.3	0.6	1	71.4166666667
0.9	8	5	0.3	0.9	0	195.083333333
0.9	8	5	0.3	0.9	1	71.4166666667
0.9	8	5	0.6	0	0	195.083333333
0.9	8	5	0.6	0	1	71.4166666667
0.9	8	5	0.6	0.3	0	195.083333333
0.9	8	5	0.6	0.3	1	71.4166666667
0.9	8	5	0.6	0.6	0	195.083333333
0.9	8	5	0.6	0.6	1	71.4166666667
0.9	8	5	0.6	0.9	0	195.083333333
0.9	8	5	0.6	0.9	1	71.4166666667
0.9	8	5	0.9	0	0	195.083333333
0.9	8	5	0.9	0	1	71.4166666667
0.9	8	5	0.9	0.3	0	195.083333333
0.9	8	5	0.9	0.3	1	71.4166666667
0.9	8	5	0.9	0.6	0	195.083333333
0.9	8	5	0.9	0.6	1	71.4166666667
0.9	8	5	0.9	0.9	0	195.083333333
0.9	8	5	0.9	0.9	1	71.4166666667
0.9	8	10	0	0	0	195.083333333
0.9	8	10	0	0	1	75.1666666667
0.9	8	10	0	0.3	0	195.083333333
0.9	8	10	0	0.3	1	75.1666666667
0.9	8	10	0	0.6	0	195.083333333
0.9	8	10	0	0.6	1	75.1666666667
0.9	8	10	0	0.9	0	195.083333333
0.9	8	10	0	0.9	1	72.25
0.9	8	10	0.3	0	0	195.083333333
0.9	8	10	0.3	0	1	75.1666666667
0.9	8	10	0.3	0.3	0	195.083333333
0.9	8	10	0.3	0.3	1	75.1666666667
0.9	8	10	0.3	0.6	0	195.083333333
0.9	8	10	0.3	0.6	1	75.1666666667
0.9	8	10	0.3	0.9	0	195.083333333
0.9	8	10	0.3	0.9	1	72.25
0.9	8	10	0.6	0	0	195.083333333
0.9	8	10	0.6	0	1	75.1666666667
0.9	8	10	0.6	0.3	0	195.083333333
0.9	8	10	0.6	0.3	1	75.1666666667
0.9	8	10	0.6	0.6	0	195.083333333
0.9	8	10	0.6	0.6	1	75.1666666667
0.9	8	10	0.6	0.9	0	195.083333333
0.9	8	10	0.6	0.9	1	72.25
0.9	8	10	0.9	0	0	195.083333333
0.9	8	10	0.9	0	1	75.1666666667
0.9	8	10	0.9	0.3	0	195.083333333
0.9	8	10	0.9	0.3	1	75.1666666667
0.9	8	10	0.9	0.6	0	195.083333333
0.9	8	10	0.9	0.6	1	75.1666666667
0.9	8	10	0.9	0.9	0	195.083333333
0.9	8	10	0.9	0.9	1	72.25
0.9	8	15	0	0	0	195.083333333
0.9	8	15	0	0	1	75.1666666667
0.9	8	15	0	0.3	0	195.083333333
0.9	8	15	0	0.3	1	75.1666666667
0.9	8	15	0	0.6	0	195.083333333
0.9	8	15	0	0.6	1	75.1666666667
0.9	8	15	0	0.9	0	195.083333333
0.9	8	15	0	0.9	1	73.0833333333
0.9	8	15	0.3	0	0	195.083333333
0.9	8	15	0.3	0	1	75.1666666667
0.9	8	15	0.3	0.3	0	195.083333333
0.9	8	15	0.3	0.3	1	75.1666666667
0.9	8	15	0.3	0.6	0	195.083333333
0.9	8	15	0.3	0.6	1	75.1666666667
0.9	8	15	0.3	0.9	0	195.083333333
0.9	8	15	0.3	0.9	1	73.0833333333
0.9	8	15	0.6	0	0	195.083333333
0.9	8	15	0.6	0	1	75.1666666667
0.9	8	15	0.6	0.3	0	195.083333333
0.9	8	15	0.6	0.3	1	75.1666666667
0.9	8	15	0.6	0.6	0	195.083333333
0.9	8	15	0.6	0.6	1	75.1666666667
0.9	8	15	0.6	0.9	0	195.083333333
0.9	8	15	0.6	0.9	1	73.0833333333
0.9	8	15	0.9	0	0	195.083333333
0.9	8	15	0.9	0	1	75.1666666667
0.9	8	15	0.9	0.3	0	195.083333333
0.9	8	15	0.9	0.3	1	75.1666666667
0.9	8	15	0.9	0.6	0	195.083333333
0.9	8	15	0.9	0.6	1	75.1666666667
0.9	8	15	0.9	0.9	0	195.083333333
0.9	8	15	0.9	0.9	1	73.0833333333
0.9	8	20	0	0	0	195.083333333
0.9	8	20	0	0	1	75.1666666667
0.9	8	20	0	0.3	0	195.083333333
0.9	8	20	0	0.3	1	75.1666666667
0.9	8	20	0	0.6	0	195.083333333
0.9	8	20	0	0.6	1	75.1666666667
0.9	8	20	0	0.9	0	195.083333333
0.9	8	20	0	0.9	1	73.0833333333
0.9	8	20	0.3	0	0	195.083333333
0.9	8	20	0.3	0	1	75.1666666667
0.9	8	20	0.3	0.3	0	195.083333333
0.9	8	20	0.3	0.3	1	75.1666666667
0.9	8	20	0.3	0.6	0	195.083333333
0.9	8	20	0.3	0.6	1	75.1666666667
0.9	8	20	0.3	0.9	0	195.083333333
0.9	8	20	0.3	0.9	1	73.0833333333
0.9	8	20	0.6	0	0	195.083333333
0.9	8	20	0.6	0	1	75.1666666667
0.9	8	20	0.6	0.3	0	195.083333333
0.9	8	20	0.6	0.3	1	75.1666666667
0.9	8	20	0.6	0.6	0	195.083333333
0.9	8	20	0.6	0.6	1	75.1666666667
0.9	8	20	0.6	0.9	0	195.083333333
0.9	8	20	0.6	0.9	1	73.0833333333
0.9	8	20	0.9	0	0	195.083333333
0.9	8	20	0.9	0	1	75.1666666667
0.9	8	20	0.9	0.3	0	195.083333333
0.9	8	20	0.9	0.3	1	75.1666666667
0.9	8	20	0.9	0.6	0	195.083333333
0.9	8	20	0.9	0.6	1	75.1666666667
0.9	8	20	0.9	0.9	0	195.083333333
0.9	8	20	0.9	0.9	1	73.0833333333
0.9	8	25	0	0	0	195.083333333
0.9	8	25	0	0	1	75.1666666667
0.9	8	25	0	0.3	0	195.083333333
0.9	8	25	0	0.3	1	75.1666666667
0.9	8	25	0	0.6	0	195.083333333
0.9	8	25	0	0.6	1	75.1666666667
0.9	8	25	0	0.9	0	195.083333333
0.9	8	25	0	0.9	1	74.3333333333
0.9	8	25	0.3	0	0	195.083333333
0.9	8	25	0.3	0	1	75.1666666667
0.9	8	25	0.3	0.3	0	195.083333333
0.9	8	25	0.3	0.3	1	75.1666666667
0.9	8	25	0.3	0.6	0	195.083333333
0.9	8	25	0.3	0.6	1	75.1666666667
0.9	8	25	0.3	0.9	0	195.083333333
0.9	8	25	0.3	0.9	1	74.3333333333
0.9	8	25	0.6	0	0	195.083333333
0.9	8	25	0.6	0	1	75.1666666667
0.9	8	25	0.6	0.3	0	195.083333333
0.9	8	25	0.6	0.3	1	75.1666666667
0.9	8	25	0.6	0.6	0	195.083333333
0.9	8	25	0.6	0.6	1	75.1666666667
0.9	8	25	0.6	0.9	0	195.083333333
0.9	8	25	0.6	0.9	1	74.3333333333
0.9	8	25	0.9	0	0	195.083333333
0.9	8	25	0.9	0	1	75.1666666667
0.9	8	25	0.9	0.3	0	195.083333333
0.9	8	25	0.9	0.3	1	75.1666666667
0.9	8	25	0.9	0.6	0	195.083333333
0.9	8	25	0.9	0.6	1	75.1666666667
0.9	8	25	0.9	0.9	0	195.083333333
0.9	8	25	0.9	0.9	1	74.3333333333
0.9	8	30	0	0	0	195.083333333
0.9	8	30	0	0	1	97.8333333333
0.9	8	30	0	0.3	0	195.083333333
0.9	8	30	0	0.3	1	92.6666666667
0.9	8	30	0	0.6	0	195.083333333
0.9	8	30	0	0.6	1	80.1666666667
0.9	8	30	0	0.9	0	195.083333333
0.9	8	30	0	0.9	1	75.1666666667
0.9	8	30	0.3	0	0	195.083333333
0.9	8	30	0.3	0	1	97.8333333333
0.9	8	30	0.3	0.3	0	195.083333333
0.9	8	30	0.3	0.3	1	92.6666666667
0.9	8	30	0.3	0.6	0	195.083333333
0.9	8	30	0.3	0.6	1	80.1666666667
0.9	8	30	0.3	0.9	0	195.083333333
0.9	8	30	0.3	0.9	1	75.1666666667
0.9	8	30	0.6	0	0	195.083333333
0.9	8	30	0.6	0	1	97.8333333333
0.9	8	30	0.6	0.3	0	195.083333333
0.9	8	30	0.6	0.3	1	92.6666666667
0.9	8	30	0.6	0.6	0	195.083333333
0.9	8	30	0.6	0.6	1	80.1666666667
0.9	8	30	0.6	0.9	0	195.083333333
0.9	8	30	0.6	0.9	1	75.1666666667
0.9	8	30	0.9	0	0	195.083333333
0.9	8	30	0.9	0	1	97.8333333333
0.9	8	30	0.9	0.3	0	195.083333333
0.9	8	30	0.9	0.3	1	92.6666666667
0.9	8	30	0.9	0.6	0	195.083333333
0.9	8	30	0.9	0.6	1	80.1666666667
0.9	8	30	0.9	0.9	0	195.083333333
0.9	8	30	0.9	0.9	1	75.1666666667
0.9	9	5	0	0	0	195.083333333
0.9	9	5	0	0	1	75.1666666667
0.9	9	5	0	0.3	0	195.083333333
0.9	9	5	0	0.3	1	75.1666666667
0.9	9	5	0	0.6	0	195.083333333
0.9	9	5	0	0.6	1	75.1666666667
0.9	9	5	0	0.9	0	195.083333333
0.9	9	5	0	0.9	1	72.25
0.9	9	5	0.3	0	0	195.083333333
0.9	9	5	0.3	0	1	75.1666666667
0.9	9	5	0.3	0.3	0	195.083333333
0.9	9	5	0.3	0.3	1	75.1666666667
0.9	9	5	0.3	0.6	0	195.083333333
0.9	9	5	0.3	0.6	1	75.1666666667
0.9	9	5	0.3	0.9	0	195.083333333
0.9	9	5	0.3	0.9	1	72.25
0.9	9	5	0.6	0	0	195.083333333
0.9	9	5	0.6	0	1	75.1666666667
0.9	9	5	0.6	0.3	0	195.083333333
0.9	9	5	0.6	0.3	1	75.1666666667
0.9	9	5	0.6	0.6	0	195.083333333
0.9	9	5	0.6	0.6	1	75.1666666667
0.9	9	5	0.6	0.9	0	195.083333333
0.9	9	5	0.6	0.9	1	72.25
0.9	9	5	0.9	0	0	195.083333333
0.9	9	5	0.9	0	1	75.1666666667
0.9	9	5	0.9	0.3	0	195.083333333
0.9	9	5	0.9	0.3	1	75.1666666667
0.9	9	5	0.9	0.6	0	195.083333333
0.9	9	5	0.9	0.6	1	75.1666666667
0.9	9	5	0.9	0.9	0	195.083333333
0.9	9	5	0.9	0.9	1	72.25
0.9	9	10	0	0	0	195.083333333
0.9	9	10	0	0	1	75.1666666667
0.9	9	10	0	0.3	0	195.083333333
0.9	9	10	0	0.3	1	75.1666666667
0.9	9	10	0	0.6	0	195.083333333
0.9	9	10	0	0.6	1	75.1666666667
0.9	9	10	0	0.9	0	195.083333333
0.9	9	10	0	0.9	1	73.0833333333
0.9	9	10	0.3	0	0	195.083333333
0.9	9	10	0.3	0	1	75.1666666667
0.9	9	10	0.3	0.3	0	195.083333333
0.9	9	10	0.3	0.3	1	75.1666666667
0.9	9	10	0.3	0.6	0	195.083333333
0.9	9	10	0.3	0.6	1	75.1666666667
0.9	9	10	0.3	0.9	0	195.083333333
0.9	9	10	0.3	0.9	1	73.0833333333
0.9	9	10	0.6	0	0	195.083333333
0.9	9	10	0.6	0	1	75.1666666667
0.9	9	10	0.6	0.3	0	195.083333333
0.9	9	10	0.6	0.3	1	75.1666666667
0.9	9	10	0.6	0.6	0	195.083333333
0.9	9	10	0.6	0.6	1	75.1666666667
0.9	9	10	0.6	0.9	0	195.083333333
0.9	9	10	0.6	0.9	1	73.0833333333
0.9	9	10	0.9	0	0	195.083333333
0.9	9	10	0.9	0	1	75.1666666667
0.9	9	10	0.9	0.3	0	195.083333333
0.9	9	10	0.9	0.3	1	75.1666666667
0.9	9	10	0.9	0.6	0	195.083333333
0.9	9	10	0.9	0.6	1	75.1666666667
0.9	9	10	0.9	0.9	0	195.083333333
0.9	9	10	0.9	0.9	1	73.0833333333
0.9	9	15	0	0	0	195.083333333
0.9	9	15	0	0	1	75.1666666667
0.9	9	15	0	0.3	0	195.083333333
0.9	9	15	0	0.3	1	75.1666666667
0.9	9	15	0	0.6	0	195.083333333
0.9	9	15	0	0.6	1	75.1666666667
0.9	9	15	0	0.9	0	195.083333333
0.9	9	15	0	0.9	1	74.3333333333
0.9	9	15	0.3	0	0	195.083333333
0.9	9	15	0.3	0	1	75.1666666667
0.9	9	15	0.3	0.3	0	195.083333333
0.9	9	15	0.3	0.3	1	75.1666666667
0.9	9	15	0.3	0.6	0	195.083333333
0.9	9	15	0.3	0.6	1	75.1666666667
0.9	9	15	0.3	0.9	0	195.083333333
0.9	9	15	0.3	0.9	1	74.3333333333
0.9	9	15	0.6	0	0	195.083333333
0.9	9	15	0.6	0	1	75.1666666667
0.9	9	15	0.6	0.3	0	195.083333333
0.9	9	15	0.6	0.3	1	75.1666666667
0.9	9	15	0.6	0.6	0	195.083333333
0.9	9	15	0.6	0.6	1	75.1666666667
0.9	9	15	0.6	0.9	0	195.083333333
0.9	9	15	0.6	0.9	1	74.3333333333
0.9	9	15	0.9	0	0	195.083333333
0.9	9	15	0.9	0	1	75.1666666667
0.9	9	15	0.9	0.3	0	195.083333333
0.9	9	15	0.9	0.3	1	75.1666666667
0.9	9	15	0.9	0.6	0	195.083333333
0.9	9	15	0.9	0.6	1	75.1666666667
0.9	9	15	0.9	0.9	0	195.083333333
0.9	9	15	0.9	0.9	1	74.3333333333
0.9	9	20	0	0	0	195.083333333
0.9	9	20	0	0	1	97.8333333333
0.9	9	20	0	0.3	0	195.083333333
0.9	9	20	0	0.3	1	92.6666666667
0.9	9	20	0	0.6	0	195.083333333
0.9	9	20	0	0.6	1	80.1666666667
0.9	9	20	0	0.9	0	195.083333333
0.9	9	20	0	0.9	1	74.3333333333
0.9	9	20	0.3	0	0	195.083333333
0.9	9	20	0.3	0	1	97.8333333333
0.9	9	20	0.3	0.3	0	195.083333333
0.9	9	20	0.3	0.3	1	92.6666666667
0.9	9	20	0.3	0.6	0	195.083333333
0.9	9	20	0.3	0.6	1	80.1666666667
0.9	9	20	0.3	0.9	0	195.083333333
0.9	9	20	0.3	0.9	1	74.3333333333
0.9	9	20	0.6	0	0	195.083333333
0.9	9	20	0.6	0	1	97.8333333333
0.9	9	20	0.6	0.3	0	195.083333333
0.9	9	20	0.6	0.3	1	92.6666666667
0.9	9	20	0.6	0.6	0	195.083333333
0.9	9	20	0.6	0.6	1	80.1666666667
0.9	9	20	0.6	0.9	0	195.083333333
0.9	9	20	0.6	0.9	1	74.3333333333
0.9	9	20	0.9	0	0	195.083333333
0.9	9	20	0.9	0	1	97.8333333333
0.9	9	20	0.9	0.3	0	195.083333333
0.9	9	20	0.9	0.3	1	92.6666666667
0.9	9	20	0.9	0.6	0	195.083333333
0.9	9	20	0.9	0.6	1	80.1666666667
0.9	9	20	0.9	0.9	0	195.083333333
0.9	9	20	0.9	0.9	1	74.3333333333
0.9	9	25	0	0	0	195.083333333
0.9	9	25	0	0	1	120.333333333
0.9	9	25	0	0.3	0	195.083333333
0.9	9	25	0	0.3	1	110.166666667
0.9	9	25	0	0.6	0	195.083333333
0.9	9	25	0	0.6	1	85.1666666667
0.9	9	25	0	0.9	0	195.083333333
0.9	9	25	0	0.9	1	75.1666666667
0.9	9	25	0.3	0	0	195.083333333
0.9	9	25	0.3	0	1	120.333333333
0.9	9	25	0.3	0.3	0	195.083333333
0.9	9	25	0.3	0.3	1	110.166666667
0.9	9	25	0.3	0.6	0	195.083333333
0.9	9	25	0.3	0.6	1	85.1666666667
0.9	9	25	0.3	0.9	0	195.083333333
0.9	9	25	0.3	0.9	1	75.1666666667
0.9	9	25	0.6	0	0	195.083333333
0.9	9	25	0.6	0	1	120.333333333
0.9	9	25	0.6	0.3	0	195.083333333
0.9	9	25	0.6	0.3	1	110.166666667
0.9	9	25	0.6	0.6	0	195.083333333
0.9	9	25	0.6	0.6	1	85.1666666667
0.9	9	25	0.6	0.9	0	195.083333333
0.9	9	25	0.6	0.9	1	75.1666666667
0.9	9	25	0.9	0	0	195.083333333
0.9	9	25	0.9	0	1	120.333333333
0.9	9	25	0.9	0.3	0	195.083333333
0.9	9	25	0.9	0.3	1	110.166666667
0.9	9	25	0.9	0.6	0	195.083333333
0.9	9	25	0.9	0.6	1	85.1666666667
0.9	9	25	0.9	0.9	0	195.083333333
0.9	9	25	0.9	0.9	1	75.1666666667
0.9	9	30	0	0	0	195.083333333
0.9	9	30	0	0	1	195.083333333
0.9	9	30	0	0.3	0	195.083333333
0.9	9	30	0	0.3	1	167.666666667
0.9	9	30	0	0.6	0	195.083333333
0.9	9	30	0	0.6	1	98.9166666667
0.9	9	30	0	0.9	0	195.083333333
0.9	9	30	0	0.9	1	76
0.9	9	30	0.3	0	0	195.083333333
0.9	9	30	0.3	0	1	195.083333333
0.9	9	30	0.3	0.3	0	195.083333333
0.9	9	30	0.3	0.3	1	167.666666667
0.9	9	30	0.3	0.6	0	195.083333333
0.9	9	30	0.3	0.6	1	98.9166666667
0.9	9	30	0.3	0.9	0	195.083333333
0.9	9	30	0.3	0.9	1	76
0.9	9	30	0.6	0	0	195.083333333
0.9	9	30	0.6	0	1	195.083333333
0.9	9	30	0.6	0.3	0	195.083333333
0.9	9	30	0.6	0.3	1	167.666666667
0.9	9	30	0.6	0.6	0	195.083333333
0.9	9	30	0.6	0.6	1	98.9166666667
0.9	9	30	0.6	0.9	0	195.083333333
0.9	9	30	0.6	0.9	1	76
0.9	9	30	0.9	0	0	195.083333333
0.9	9	30	0.9	0	1	195.083333333
0.9	9	30	0.9	0.3	0	195.083333333
0.9	9	30	0.9	0.3	1	167.666666667
0.9	9	30	0.9	0.6	0	195.083333333
0.9	9	30	0.9	0.6	1	98.9166666667
0.9	9	30	0.9	0.9	0	195.083333333
0.9	9	30	0.9	0.9	1	76
0.9	10	5	0	0	0	195.083333333
0.9	10	5	0	0	1	71.4166666667
0.9	10	5	0	0.3	0	195.083333333
0.9	10	5	0	0.3	1	71.4166666667
0.9	10	5	0	0.6	0	195.083333333
0.9	10	5	0	0.6	1	71.4166666667
0.9	10	5	0	0.9	0	195.083333333
0.9	10	5	0	0.9	1	71.4166666667
0.9	10	5	0.3	0	0	195.083333333
0.9	10	5	0.3	0	1	71.4166666667
0.9	10	5	0.3	0.3	0	195.083333333
0.9	10	5	0.3	0.3	1	71.4166666667
0.9	10	5	0.3	0.6	0	195.083333333
0.9	10	5	0.3	0.6	1	71.4166666667
0.9	10	5	0.3	0.9	0	195.083333333
0.9	10	5	0.3	0.9	1	71.4166666667
0.9	10	5	0.6	0	0	195.083333333
0.9	10	5	0.6	0	1	71.4166666667
0.9	10	5	0.6	0.3	0	195.083333333
0.9	10	5	0.6	0.3	1	71.4166666667
0.9	10	5	0.6	0.6	0	195.083333333
0.9	10	5	0.6	0.6	1	71.4166666667
0.9	10	5	0.6	0.9	0	195.083333333
0.9	10	5	0.6	0.9	1	71.4166666667
0.9	10	5	0.9	0	0	195.083333333
0.9	10	5	0.9	0	1	71.4166666667
0.9	10	5	0.9	0.3	0	195.083333333
0.9	10	5	0.9	0.3	1	71.4166666667
0.9	10	5	0.9	0.6	0	195.083333333
0.9	10	5	0.9	0.6	1	71.4166666667
0.9	10	5	0.9	0.9	0	195.083333333
0.9	10	5	0.9	0.9	1	71.4166666667
0.9	10	10	0	0	0	195.083333333
0.9	10	10	0	0	1	71.4166666667
0.9	10	10	0	0.3	0	195.083333333
0.9	10	10	0	0.3	1	71.4166666667
0.9	10	10	0	0.6	0	195.083333333
0.9	10	10	0	0.6	1	71.4166666667
0.9	10	10	0	0.9	0	195.083333333
0.9	10	10	0	0.9	1	71.4166666667
0.9	10	10	0.3	0	0	195.083333333
0.9	10	10	0.3	0	1	71.4166666667
0.9	10	10	0.3	0.3	0	195.083333333
0.9	10	10	0.3	0.3	1	71.4166666667
0.9	10	10	0.3	0.6	0	195.083333333
0.9	10	10	0.3	0.6	1	71.4166666667
0.9	10	10	0.3	0.9	0	195.083333333
0.9	10	10	0.3	0.9	1	71.4166666667
0.9	10	10	0.6	0	0	195.083333333
0.9	10	10	0.6	0	1	71.4166666667
